Trust Abbrev,Trust Name,Trust Website,Page URL,Event Title,Date,Time,Location,Description,Event URL,Scan Date
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Nature Nights - Free Film Series: Nightmare Before Christmas // Hocus Pocus,2024-10-31,,,The Nature Nights Free Film Series continues for a Halloween-themed double feature of The Nightmare Before Christmas and Hocus Pocus!,https://www.groundworkbridgeport.org/events/naturenights8,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Yellow Mill Community Meeting,2024-11-09,,Crescent Crossings (160 Church Street) where you can share ideas to improve areas along the Yellow Mill River in the East Side neighborhood,Join us for our Yellow Mill Community Meeting at Crescent Crossings (160 Church Street) where you can share ideas to improve areas along the Yellow Mill River in the East Side neighborhood. Interact with our Yellow Mill Youth Ambassadors as they lead you in a series of engagement activities and take a survey to gather community input. Can’t wait to see you there!,https://www.groundworkbridgeport.org/events/2024/11/9/yellow-mill-community-meeting,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club at St. Mary's by the Sea,2024-11-09,,St,"Join our Volunteer Coordinator, Andrés, and community members from around the city as we walk and enjoy the environment, together!NOTE: THIS WALK WILL BE AT ST. MARY’S BY THE SEA.",https://www.groundworkbridgeport.org/events/2024/9/21/walking-club-njscj-fcw7g,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Black Rock Community Day,2024-11-16,,,"The Black Rock NRZ (BR NRZ), Black Rock Community Council (BRCC) and Business Owners of Black Rock (BOBR) are partnering to stage an event to honor volunteerism, recruit volunteers, and raise awareness for key groups supporting and improving the Black Rock community. Stop by our table and say hi!View the event flyer here",https://www.groundworkbridgeport.org/events/2024/11/16/blackrockcommunityday,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Fall Youth Service-Learning Program Showcase,2024-11-22,,,Come celebrate the end of the placemaking programs as the youth present the projects they’ve been working on this season!,https://www.groundworkbridgeport.org/events/2024/11/22/fall-youth-service-learning-program-showcase,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,Webster Tree Planting Block Party,2024-11-23,,the Webster Tree Planting Block Party,Chollas Creek Communities Members - Come join your neighbors at the Webster Tree Planting Block Party.  Volunteers will be planting trees at several homes. Thank you San Diego Canyonlands and Tree San Diego for supporting our project to improve the tree canopy in the watershed.  Want to plant Trees? Register Now,https://groundworksandiego.org/events/https/groundworksandiegous9list-managecom/track/clicku0434877c7ee1700a2c141b8e7id48e7bfc144ebc4faf46ea,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,GivingTuesday,2024-12-03,,,"GivingTuesday is coming up after Thanksgiving! GivingTuesday is a movement started in 2012 to “transform the world through radical generosity.” It’s never too early to start giving, but don’t miss this opportunity to support our work. Find out how by visiting our donate page!",https://www.groundworkbridgeport.org/events/2024/11/13/givingtuesday,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Hike the Pequonnock River Trail,2024-12-07,,rail-trail portion of the Pequonnock River Trail,"Join our Walking Club on a hike every first Saturday of each month! Led by volunteers Chuck and Chris (see more below), we will do easier hikes to come together and enjoy CT’s natural scenery. On December 7, we will be hiking a flat rail-trail portion of the Pequonnock River Trail. View the parking location HERE. Note: The trail is popular and gets busy on the weekends, so parking may be limited. We encourage you to arrive 15 minutes early. If there are no parking spots available, park in the large lot across the street (near the Starbucks on White Plains Road) and walk over to the meeting area.Use this form to sign the waiver for the 12/7 hike. Sign up for future updates HERE.



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2024/12/7/walking-club-hike-the-pequonnock-river-trail,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/about/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/staff/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/board/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/programs/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/adult-job-training/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/groundcorp-landscape/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-team-youth/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-space-projects/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/harvest-cycle-compost/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/tree-planting/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/get-involved/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news/,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/groundcorp-landscape,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/about,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/latest-news,Thank you for helping make 2024 a success!,2024-12-10,20:26,,"Amelia Rose2024-12-20T20:26:26-05:00December 10th, 2024|",https://groundworkri.org/thank-you-for-helping-make-2024-a-success/,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Hike,2025-01-11,,Sleeping Giant State Park in Hamden to come together and enjoy CT’s natural scenery,"Join our Walking Club on an easy-to-moderate hike at Sleeping Giant State Park in Hamden to come together and enjoy CT’s natural scenery. This month’s hike will be on January 11, led by volunteers Chuck and Chris (see more below).Sign up for this hike by filling out this form, and sign up for future Walking Club updates HERE!



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2025/01/11/walking-club-hike,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Nexus by Yuval Noah Harari,2025-01-12,,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Nexus by Yuval Noah Harari for our meeting on January 12th.Use this form to RSVP!",https://www.groundworkbridgeport.org/events/2025/1/12/bookclub,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,"San Diego Union Tribune - San Diego’s vision for preventing floods? More trees, floodable parks and ‘cloudburst roads’",2025-01-25,,these Blue Green infrastructure ideas can be used throughout the city and region,"January 25, 2025 - SD Union-Tribune writes about Groundwork’s Chollas Blue Green Vision and how this Vision incorporates natural landscapes and green spaces to absorb, filter, and manage water.  Vicki Estrada, Groundwork’s Board President, adds that these Blue Green infrastructure ideas can be used ...",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,15th Annual Martin Luther King Jr.            Community Celebration and March,2025-01-25,,this Family Fun event to celebrate Martin Luther King Jr,"Join the celebration at this Family Fun event to celebrate Martin Luther King Jr.  Community March, Speakers and Performers, Live entertainment, Arts & Crafts, Food zone, Youth Basketball Showcase, and More!",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px-fc8t9,2026-01-26 06:28:10
JAX,Jacksonville,https://www.groundworkjacksonville.org/,https://www.groundworkjacksonville.org/,Kay Ehas Named Nation’s 2025 Trail Champion,2025-01-26,,,"Rails to Trails Conservancy has named Groundwork Jacksonville’s CEO, Kay Ehas as the Nation’s 2025 Trail Champion. Ehas is recognized for her community-driven approach in developing the Emerald Trail, Jacksonville, Florida’s 30-mile trail system, building social, economic and environmental resilienc...",https://www.groundworkjacksonville.org/kay-ehas-named-nations-2025-trail-champion/,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-team-youth/,Summer Green Team 2025,2025-01-26,,improve our communities,"The Green Team in Providence and Green Change Makers in Pawtucket/Central Falls employ high school age youth each summer, ages 14-17, to engage in environmental education and stewardship projects that improve our communities. Green Team members develop hands-on skills related to urban environmental ...",,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/author/admin/,Grateful for your support and partnership in 2025!,2025-01-26,,we accomplished  [,2025 Annual Newsletter Check out all that we accomplished  [...],https://groundworkri.org/year-in-review-2025/,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Walk at Seaside Park,2025-02-01,,Seaside Park,"Join our Walking Club on walk at Seaside Park led by volunteer Chris (see more below).RSVP using this form. Use this form to sign up for future Walking Club updates!



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2025/02/01/walking-club-walk-seaside-park,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-02-01,,"EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants","EarthLab Climate Action Park1110 Carolina Lane, San DiegoReady for some nature therapy!. Spend some quality time in nature at EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up, call or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7-wlj4d,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Yellowface by R.F. Kuang,2025-02-09,,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Yellowface by R.F. Kuang for our meeting on February 9th.",https://www.groundworkbridgeport.org/events/2025/2/9/bookclub,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Winter Service-Learning Program Project Showcase,2025-02-28,,they’ve been working on over the last eight weeks,"On February 28th, come celebrate the end of the Winter Service-Learning Program session! Join us as the students present their projects and visions for the future of Bridgeport that they’ve been working on over the last eight weeks. We are so excited to share the dedication, creativity, and community that these youth embody - see you there! See event flyer here.Location: In Downtown Bridgeport. RSVP below for the address!RSVP Link: If you plan to celebrate with us, please RSVP: https://tinyurl.com/Winter2025GWB",https://www.groundworkbridgeport.org/events/2025/2/28/winter-25-project-showcase,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Walking Club: Hike with Groundwork!,2025-03-01,,"Roosevelt Forest in Stratford, CT led by volunteer Chuck","Join our Walking Club on an easy-to-moderate hike to come together and enjoy CT’s natural scenery. This month’s hike will be on March 1st at Roosevelt Forest in Stratford, CT led by volunteer Chuck. RSVP using this form. Parking: We will plan to park at the trailhead at the end of Pumpkin Ground Rd, Stratford, CT. See parking location here: https://maps.app.goo.gl/8W6j6KU2fH16vpm49. NOTE: Do not park in the main lot at the end of Peters Ln. This parking lot requires a Stratford sticker.Sign up for future Walking Club updates HERE!



Chuck Winchell grew up in the Mill Hill area of Bridgeport in the 60’s. He has been involved with Groundwork Bridgeport since its inception in 1998, having served as a Board member and Chair. Chuck retired from the United Illuminating Company and enjoyed a second career with the State of Connecticut’s Department of Energy and Environmental Protection. In 1981 he hiked 1,000 miles of the Appalachian Trail and has been chipping away at the remaining 1,100 ever since. Besides hiking, Chuck’s other interests include swimming, biking, and weekly pinochle games.Chris Allen, a retired Agriscience teacher from Trumbull High School, specialized in the plant science portion of the program. He holds a degree in plant science from Penn State and has expertise in greenhouse production, hydroponics, and plant tissue culture. An avid hiker, Chris has explored nearly all local hiking trails, the Connecticut Appalachian Trail, and several peaks in New Hampshire's White Mountains.",https://www.groundworkbridgeport.org/events/2025/03/01/walking-club-hike,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/book-club,"Life Below Ground: Entangled, Vibrant, and Thriving",2025-03-01,,"ensconced on my sofa sipping tea, the soft winter light filtering through falling snow and the bay window behind me to illuminate the pages of Merlin Sheldrake’s brilliant book Entangled Life: How Fungi Make Our Worlds, Change Our Minds, & Shape Our Futures (2020)","In early February of 2025, I sat ensconced on my sofa sipping tea, the soft winter light filtering through falling snow and the bay window behind me to illuminate the pages of Merlin Sheldrake’s brilliant book Entangled Life: How Fungi Make Our Worlds, Change Our Minds, & Shape Our Futures (2020). P...",https://www.groundworkerie.org/book-club/wrj3m2jy6y0nnk0q1rhws9gmtstawm,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-03-01,,"EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants","EarthLab Climate Action Park1110 Carolina Lane, San DiegoCome see the budding of Spring in the Garden!. Spend some quality time in nature at EarthLab - wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak, or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up, call or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-b2bg7-wlj4d-sdw2x,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Yellowface by R.F. Kuang,2025-03-09,,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Yellowface by R.F. Kuang for our meeting on March 9th.Follow along by joining our Goodreads Book Club group and RSVP using this form!",https://www.groundworkbridgeport.org/events/2025/2/9/bookclub-ar6z8,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/press,Chollas Blue Green Vision,2025-03-31,,extreme weather events in the Watershed,"March 31, 2025 - Groundwork San Diego - Chollas CreekThe Chollas Blue Green Collaborative shares the preferred constellation of multi-benefit nature-based solutions to combat extreme weather events in the Watershed. The document guides and empowers the community and public decision-makers in capital...",,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,4th Annual Transportation Justice Expo,2025-04-05,,,Join us for this Family Fun event  uplifting transportation justice and climate action.,https://groundworksandiego.org/events/event-two-2d36g-wbsbs-3n9px-fc8t9-z7all,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-04-05,,"1110 Carolina Lane, San DiegoSpring is HERE","EarthLab Climate Action Park1110 Carolina Lane, San DiegoSpring is HERE- Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Book Club: Parable of the Sower by Octavia E. Butler,2025-04-13,,,"Join our book club! On the second Sunday of each month, we meet to discuss a different book. We will be reading Parable of the Sower by Octavia E. Butler for our meeting on April 13th. Published in 1993, this book starts in a post-apocalyptic 2024, giving an uncanny view of the world we’re living in today.Follow along by joining our Goodreads Book Club group and RSVP using this form!",https://www.groundworkbridgeport.org/events/2025/4/13/bookclub,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Seaside Park 5K Run and Walk,2025-05-17,,,"Groundwork Bridgeport’s 2nd Seaside Park 5K Run & Walk. This 5K is more than just a race: it’s a way to bring people together, to provide a healthy outdoor activity, and raise critical funds to continue and expand our impact in Bridgeport, CT.",https://www.groundworkbridgeport.org/events/2025/5/17/seaside-park-5k-run-amp-walk,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-06-07,,"1110 Carolina Lane, San DiegoCome see the pollinators and spend some quality time in nature","EarthLab Climate Action Park1110 Carolina Lane, San DiegoCome see the pollinators and spend some quality time in nature! EarthLab is open to stroll through the 4-acre park, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up or email: (619)  543-0430 groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-7wnz5,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Drop-In Book Club: Conversations with Friends,2025-06-08,,"06604
United St","Join us to discuss “A sharply intelligent novel about two college students and the strange, unexpected connection they forge with a married couple.” RSVP to let us know if you’ll join.",https://www.groundworkbridgeport.org/events/2025/6/8/drop-in-book-club-conversations-with-friends,2026-01-26 06:28:10
RI,Rhode Island,https://groundworkri.org/,https://groundworkri.org/green-team-youth/,Important Dates,2025-06-13,,,"June 13, 2025: Providence Green Team applications due! June 9, 2025: Pawtucket/Central Falls Green Change Makers applications due! Mid-June: Virtual interviews with prospective team members",,2026-01-26 06:28:10
BPRT,Bridgeport,https://www.groundworkbridgeport.org/,https://www.groundworkbridgeport.org/events,Summer Kick Off,2025-06-21,,Water View Park and create new memories along the Yellow Mill River,"Join us for a FREE family fun day at Water View Park and create new memories along the Yellow Mill River. Don’t miss out as we kick off the summer with games, activities, music, food, and community!",https://www.groundworkbridgeport.org/events/summerkickoff,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-07-05,,"1110 Carolina Lane, San DiegoChollas Creek Community Families","EarthLab Climate Action Park1110 Carolina Lane, San DiegoChollas Creek Community Families - Come and spend some quality time in nature! EarthLab is open to wander through the 4-acre park, stroll through the pollinator garden, sit under mother oak or ""dig in"" with docent volunteers and learn more about waterwise plants. To sign up via email:  groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-07-30,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-4,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-07-30,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-4,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-01,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-01,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n,2026-01-26 06:28:10
SD,San Diego,https://groundworksandiego.org/,https://groundworksandiego.org/events,EarthLab Day in the Garden,2025-08-02,,"1110 Carolina Lane, San DiegoSpend the morning with EarthLab docents and learn about native plants AND get hands","EarthLab Climate Action Park1110 Carolina Lane, San DiegoSpend the morning with EarthLab docents and learn about native plants AND get hands-on experience caring for the plants. Volunteers are so important in maintaining the park as an inviting space for students to learn about the environment.  Check out the orchard and hydroponics farm too! To sign up via email:  groundworker@groundworksandiego.org",https://groundworksandiego.org/events/event-two-2d36g-wbsbs-hyl4j-6hypp,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-06,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-5,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-06,,You Can Farm Stand,"Groundwork Erie is operating a Pay What You Can Stand at the Erie Center for Arts and Technology to increase food access on the East Side. Come “pay what you can” for locally grown fruits, vegetables, herbs, and flowers. Funds from the farmstand go back into stand operations to continue supporting our local food system and local farmers.",https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-5,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events,Groundwork Pay What You Can Farm Stand,2025-08-08,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj,2026-01-26 06:28:10
ERI,Erie,https://www.groundworkerie.org/,https://www.groundworkerie.org/events-1,Groundwork Pay What You Can Farm Stand,2025-08-08,,You Can Farm Stand,Groundwork Community Farm Team is operating a Pay What You Can Stand at the 4th Street Community Farm to increase food access in the Lower East Side. Come “pay what you can” for locally grown fruits and vegetables. Funds from the farmstand go back into the stand to continue supporting our local food system and local farmers.,https://www.groundworkerie.org/events/groundwork-pay-what-you-can-farm-stand-9s5mc-3m2l2-7z47n-gp3dj,2026-01-26 06:28:10
